,speech_id_long,speech_content,polarizing
1518,18_16_11002273_0_p,"Vielen Dank, Herr Präsident. - Herr Staatssekretär, mich beschäftigt die Frage: Haben Sie die Absicht, ein Experiment zur Simulation eines Funkszenarios durchzuführen - ich nehme an, dass es hierbei um praktische Erprobungen handelt -, mit dem Datenschutzbeauftragten abgestimmt und dessen Ansicht dazu eingeholt? Wie wird sichergestellt, dass dabei nicht auch andere Telekommunikationsverbindungen als diejenigen der Bundeswehr erfasst werden?",0
1519,18_183_11003838_4,"Liebe Kolleginnen und Kollegen, ich glaube, wir alle sind uns darüber einig, dass eine allgemeine Bildungsund Wissenschaftsschranke notwendig ist . Wir alle sind uns aber auch darüber einig, dass niemandem mit einem übereilten Werk gedient ist,",0
1520,20_175_11004342_3,"Das Schlimme ist allerdings, dass Sie gar nicht merken, dass die Bevölkerung diese Politik der leeren Phrasen und der Nebelkerzen einfach satthat: Ihre Behauptung, Sie wollten abschieben ohne aktuelle Lageanalyse. Ihre Politik, die behauptet, Sie wollten alles tun zur Bekämpfung von Terrorismus und Kindesmissbrauch; Sie sind aber nicht mal in der Lage, zur Verfolgung solcher schweren und grausamen Straftaten eine befristete IP-Adressenspeicherung auf den Weg zu bringen.",1
1521,18_16_11002273_0_p,"Vielen Dank, Herr Präsident. – Herr Staatssekretär, ich sehe die Notwendigkeit, folgende Frage zu stellen: Wurde das Projekt, ein Funkexperiment durchzuführen – ich habe verstanden, dass es sich dabei um praktisches Testen handelt –, in Absprache mit dem Datenschutzbeauftragten geplant, und wurde seine Einschätzung dazu berücksichtigt? Wie wird sichergestellt, dass dabei keine zivilen Kommunikationsdaten, abgesehen von denen der Bundeswehr, erfasst werden?",0
1522,17_223_11004123_1,"Solange führende Köpfe Ihrer Partei wie zuletzt Ihr Parlamentarischer Geschäftsführer bei jeder Gelegenheit die Vorratsdatenspeicherung fordern, so lange bleibt Ihr progressiver Ansatz für die digitale Welt leider Makulatur.",0
1523,19_32_11003800_6_p,"Derzeit diskutiere ich noch nicht über die Finanzplanung. Betrachtet man jedoch die kumulativen Zuwächse, so ergibt sich eine Summe von 109 Milliarden Euro, die innerhalb dieser 13 Jahre zusätzlich in das Bundesverteidigungsministerium investiert wurde. Dies bedeutet, dass die Verteidigungsminister jährlich über einen Mehrbetrag von rund 8 Milliarden Euro im Vergleich zu 2005 verfügen konnten.",0
1524,19_156_11004809_2,"Deshalb ist es wichtig, dass wir jetzt Instrumente schaffen, die effektiv geeignet sind, dieses Waffenembargo besser zu überwachen. Das tun wir mit dieser Mission, über die wir heute diskutieren und entscheiden.",0
1525,20_64_11005138_4,"Denn eines gehört zur Wahrheit dazu: Die geopolitische Lage ist im Vergleich zu 2020 weitaus schwerer geworden. Wenn das Vorhaben überhaupt gelingen kann, dann nur, wenn das Projekt auf höchster politischer Ebene angesiedelt wird. Unser Bundeskanzler und die Außenministerin müssen sich persönlich für das Weddellmeer starkmachen.",0
1526,17_138_11004191_0,"Seit letztem Sonntag gibt es nicht etwa eine gut funktionierende Koalition, wie Sie es der Öffentlichkeit weismachen wollen, sondern seit letztem Sonntag startet diese Koalition eine Verdummungskampagne. Diese Kampagne beginnt mit den Steuergeschenken, die keine wahren sind.",1
1527,20_166_11004123_8,"Sie offenbaren Ihre tiefe Sehnsucht nach autokratischen Strukturen eben auch in Deutschland. Sie sind schlicht demokratiefeindlich und infam. Der Skandalsumpf um Bystron und Krah ist kein Unfall, Herr Chrupalla. Beide sind nicht trotz, sondern wegen ihrer Diktaturnähe Spitzenkandidaten der AfD geworden.",1
1528,17_240_11004049_2,"Schauen Sie sich einmal die Gehälter von Fußballstars oder von Formel-1-Rennfahrern an. Es ist für mich besonders überraschend, dass Sie dafür keine Regelung vorsehen. Denn Formel-1-Rennfahrer machen gleich zwei Dinge, die aus Sicht der Sozialdemokratie in hohem Maße anstößig sind: Sie verdienen viel Geld, und obendrein fahren sie schneller als 120. Letzteres ist im Grunde noch schlimmer als Ersteres.",1
1529,19_141_11004824_0_p,"Geehrter Präsident, geschätztes Publikum! Herr Komning, gleich zu Beginn Ihrer Rede haben Sie klar offenbart, worum es Ihnen wirklich geht: Sie wollen Angst schüren und Dramen inszenieren.",1
1530,19_104_11004030_7_p,"Sehr geehrte Damen und Herren, heute beginnen wir hier die Diskussion zu unserem Thema. Es ist erfreulich zu sehen, dass unser Vorhaben von so vielen Menschen unterstützt wird.",0
1531,20_100_11005040_5_p,"Unsere Vorhaben sind darauf ausgerichtet, die Heizsysteme bis zum Jahr 2045 zu aktualisieren. Ich möchte betonen, dass dies nur umsetzbar ist, wenn es finanziell tragbar bleibt. Für die SPD-Fraktion steht dies außer Frage.",0
1532,17_108_11004150_0_p,"Ich danke Ihnen, Herr Präsident. – Herr Geis, Sie erwähnten kürzlich die Situation in Nordrhein-Westfalen. Es ist korrekt, dass das Land bei der Erweiterung der U-3-Betreuung hinterherhinkt. Wussten Sie jedoch, dass die vorherige Regierung aus CDU und FDP bis 2013 lediglich 30 Millionen Euro für diesen Bereich vorgesehen hatte? Aufgrund dieser unzureichenden Mittel war es für die nachfolgende rot-grüne Landesregierung notwendig, die Finanzierung grundlegend zu reformieren, um den Ausbau der U-3-Betreuung überhaupt zu ermöglichen.",0
1533,18_11_11003157_3_p,"Man muss realistisch sein: In einer Koalition ist es nicht möglich, sämtliche eigenen Vorstellungen zu verwirklichen, das ist allseits bekannt. Dennoch hatten wir bei zahlreichen entscheidenden Themen Erfolg. Die Diskussion um den Mindestlohn ist für uns mittlerweile kein Streitthema mehr. Unser hauptsächliches Dilemma bestand darin, dass uns andere Optionen für eine Zusammenarbeit mit der Union fehlten.",0
1534,20_39_11004883_3_p,"Welchen Sinn hat ein 9-Euro-Ticket, wenn weder Bahn noch Bus verfügbar oder ständig überfüllt sind? Sie verschwenden das hart erarbeitete Geld der Steuerzahler. Sie täuschen uns ständig mit Ablenkungsmanövern, und das werden wir nicht länger dulden, liebe Anwesende.",1
1535,19_2_11004018_6_p,"Das Thema ist bereits beim Europäischen Gerichtshof anhängig und wird in naher Zukunft entschieden werden. Das ist Ihnen bekannt, da Sie die Veröffentlichung des Bundesverfassungsgerichts in Ihren Antrag integriert haben. Lassen Sie uns nun Ihre zweiten und dritten Forderungen betrachten. Diese richten sich im Kern darauf, dass die deutsche Regierung die Deutsche Bundesbank beeinflussen soll.",0
1536,19_191_11004866_11_p,"Heute thematisieren wir die Verfassung. Ihnen ist sicherlich bekannt, dass dieses Gesetz die Zustimmung des Bundesrats erfordert und dass Ihr Änderungsantrag in keiner Weise mit den Ländern abgesprochen wurde.",0
1537,19_53_11004778_5,"Man streitet sich um Personalien, versucht mit Gewalt, an der Macht zu bleiben. Ich möchte schon gar nicht mehr von einer Großen Koalition sprechen, wenn ich in den Umfragen 40 Prozent plus ein ganz kleines x sehe.",1
1538,18_192_11004313_7_p,"Es wäre wünschenswert, Herr Minister Schmidt, dass Sie den kürzlich erschienenen Abschlussbericht des Kompetenzkreises Tierwohl mit größerem Engagement behandeln als das bisherige Gutachten des Wissenschaftlichen Beirats zur Nutztierhaltung. Zudem sollten Sie in Bezug auf den Tierschutz Ihr Engagement deutlich steigern.",0
1539,17_243_11003246_2_p,"Sie planen, weitere 6,5 Milliarden Euro Schulden anzuhäufen, nur um den Reichen und dem obersten Fünftel der Gesellschaft Steuergeschenke zu machen. Das ist der Weg, auf dem Sie mit Schulden unser Land belasten.",1
1540,17_130_11003746_2,"Ich habe heute diesen sogenannten Rettungsschirm abgelehnt, weil ich eine Politik ablehne, die sich den Profitwünschen der Banken und Konzerne bedingungslos unterordnet. Ich sagte heute Nein zu einer Politik, die nicht den Interessen der Mehrheit der Bevölkerung, sondern vor allem denen der Banken, Spekulanten und oberen Zehntausend dient.",1
1541,20_91_11004304_10_p,"Setzen Sie dem noch eine großzügige Öffnung des Staatsbürgerschaftsrechts oben drauf, und die sogenannte Ampelkoalition fühlt sich, ohne es zu bemerken, als der einsame Abweichler auf Europas Straßen; denn während andere Länder ihre Einwanderungsregeln verschärfen, um die Tragödien im Mittelmeer endlich zu stoppen, bewegt sich Deutschland in die entgegengesetzte Richtung und ignoriert die drastischen Realitäten.",1
1542,17_136_11004087_2_p,"Es ist für die Menschen absolut nicht attraktiv, erneut in die Fänge dieses wirtschaftlichen Unvermögens zu geraten. Deshalb vertrauen wir auf die bewährte soziale Marktwirtschaft, statt auf das, was manche als 'Sozialismus light' bezeichnen. Bedauerlicherweise ist das alles, was Sie im Angebot haben. Vielen Dank.",1
1543,20_176_11004011_7_p,"Zum anderen. Es ist nicht der Verteidiger von Transparenz und demokratischer Einsicht, der der Demokratie schadet, sondern jener, der entgegen seiner eigenen Prinzipien Denkverbote errichtet und dessen Parteiloyalität unverhohlen das Wohl der Gesellschaft überlagert.",1
1544,17_162_11001023_17_p,"bei Ihren Versuchen, qualifizierte Arbeitskräfte anzuziehen. Experten sind sich einig: Hochqualifizierte Fachkräfte meiden Deutschland, weil sie hier nicht willkommen sind. Kein Wunder, denn die weltweite Berichterstattung über gewalttätige Neonazis in Deutschland schreckt viele ab.",1
1545,18_202_11000825_2_p,"Es ist eine Tatsache, dass sowohl die Gehälter, Einkommen als auch die Renten gestiegen sind und voraussichtlich weiterhin zunehmen werden. Ebenso gehört zur aktuellen Lage, dass unsere Wirtschaft sowohl durch eine starke Inlandsnachfrage als auch durch den Export stabil und robust aufgestellt ist.",0
1546,19_15_11004823_5,"Es wird deutlich: Die AfD hat von der Lebensrealität der Menschen keine Ahnung. Die Handwerker seien zu doof, der Kunde überfordert, das ist die Quintessenz der Argumentation. Das zeigt auch, welches Menschenbild Sie pflegen.",1
1547,19_125_11004051_1_p,"Sehr geehrte Anwesende, in Deutschland tendieren wir dazu, uns mit der Frage der Wettbewerbsfähigkeit hauptsächlich dann zu beschäftigen, wenn externes Drängen dies erforderlich macht. Daher ist es wohl auch kein Zufall, werte Mitglieder der FDP, dass Sie genau in diesem Moment mit einem entsprechenden Antrag auftreten, während sich die ersten Anzeichen einer Abschwächung der wirtschaftlichen Lage zeigen.",0
1548,17_64_11003763_9_p,"Stellen Sie sich vor, ein Befürworter von Stuttgart 21 gibt zu: 'Wir sind wie Draufgänger, die beim Sprung aus dem Flugzeug vergessen haben, die Fallschirme anzuschnallen. In Stuttgart wird ein gigantisches Bahnhofsprojekt aus dem Boden gestampft, das als Verkehrsdrehscheibe dienen soll, doch jedem ist klar, dass das Ganze zum Scheitern verurteilt ist.'",1
1549,19_149_11004182_2,"– Wenn das Ihre einzige Einlassung dazu ist – wo sich Vertreterinnen und Vertreter Ihrer Fraktion mit diesem schrecklichen, menschenverachtenden Regime noch treffen –, ist das sehr bezeichnend – Vertreterinnen und Vertreter der AfD-Fraktion hier.",1
1550,17_152_11003744_1_p,"Es fehlen uns auch klare Richtlinien zur Kontrolle der Lenk- und Ruhezeiten. Ihr Gesetzesentwurf scheint günstigen Anbietern Schlupflöcher zu lassen, die möglicherweise die Sicherheit beeinträchtigen könnten. Dies könnte zu einem Wettbewerb führen, bei dem die Fahrgäste die Leidtragenden sind. Ich bin überzeugt davon: Sollten Unfälle aufgrund missachteter Lenk- oder Ruhezeiten auftreten, wird das Thema erneut im Deutschen Bundestag diskutiert werden müssen.",0
1551,17_133_11003762_3_p,"Somit könnten auch Sie die Verantwortung für den Posten des Innensenators übernehmen. Es wäre unrealistisch zu erwarten, dass Sie diese Vorfälle effektiv verhindern könnten. Kein Einzelner hat die Macht, solche Ereignisse vollständig zu stoppen. Es wird interessant sein zu sehen, wie Sie Ihre Position dann präsentieren wollen.",0
1552,19_8_11004405_5_p,"Aus diesem Grund präsentieren wir heute zwei Initiativen, die sofort umgesetzt werden sollen: eine für die Krankenpflege und eine für die Altenpflege. Lassen Sie mich Ihnen diese Maßnahmen kurz erläutern. Im Krankenhausbereich planen wir die Schaffung von 25.000 neuen Stellen für Fachkräfte. Hierfür beabsichtigen wir, 1,3 Milliarden Euro bereitzustellen, um sicherzustellen, dass keine Pflegekraft mehr alleine Nachtdienste leisten muss.",0
1553,20_81_11004799_5_p,"Aktuell erkennen die Chinesen, dass ihre Handlungen nicht klug waren, und versuchen, sich teilweise zurückzuziehen. Allerdings zeigt Putin kein Interesse daran, den Krieg zu beenden, da er Friedensgespräche ablehnt. Bezüglich Waffenstillstandsverhandlungen wurde mir heute Morgen mitgeteilt, dass die Ukrainer beinahe bereit waren, Frieden zu schließen, jedoch von Boris Johnson in letzter Minute davon abgehalten wurden, was absolut unvernünftig erscheint.",0
1554,18_183_11003838_4_p,"Sehr geehrte Kolleginnen und Kollegen, ich denke, es herrscht allgemein Konsens darüber, dass eine umfassende Regelung für Bildung und Wissenschaft erforderlich ist. Gleichzeitig sind wir uns bewusst, dass vorschnelle Entscheidungen in diesem Zusammenhang keinem von Vorteil wären.",0
1555,17_54_11003434_5,"Man wird den Verdacht nicht los, dass diese konfuse Regelung bewusst herbeigeführt wurde, um das Ausmaß der Kostenabwälzung auf die Versicherten zu verschleiern. Aber ich sage Ihnen: Diese Verschleierungstaktik wird nicht aufgehen. Denn die Menschen werden am Ende sehr wohl sehen, was unter dem Strich übrigbleibt, nämlich weniger Netto vom Brutto.",1
1556,20_137_11004088_2,"Deswegen bringen wir als Linke den Gesetzentwurf des Bundesrates gegen Mietwucher ein. Wir fordern gemeinsam mit dem Bundesrat: Das Erfordernis, die Ausnutzung einer Zwangslage individuell nachzuweisen, muss fallen.",0
1557,20_79_11004802_22,"dann würden Sie sich wünschen, dass der öffentlich-rechtliche Rundfunk über Ihre Gegner besser berichtet. Wenn man das Lamento und die eigene Situation zum Maßstab der Kritik am öffentlich-rechtlichen Rundfunk macht, dann hat man Demokratie und Journalismus null verstanden.",1
1558,19_171_11004796_5_p,"Wenn man ernsthaft vorschlägt, dass für die Wahlkreise, in denen bereits über den Sommer hinweg Kandidaten nominiert werden, nach einer Änderung des Wahlrechts eine erneute Nominierungsversammlung stattfinden sollte:",0
1559,19_52_11003790_8,"nämlich wenn Menschenfeindlichkeit und Vokabulare der Unmenschlichkeit in der Mitte und bei den Eliten Einzug halten, und bei Horst Seehofer kann man das exemplarisch nachvollziehen. Horst Seehofer redet so wie Sie von der AfD vor einem Jahr. Nun müssen Sie die Hetzdosis jede Woche erhöhen, weil Horst Seehofer so weit nach vorne prescht.",1
1560,19_210_11004427_3_p,"Im Jahr 2019 wurden in Deutschland 128.900 Personen eingebürgert. Diese Zahl zeigt einen leichten Anstieg im Vergleich zu den vorherigen Jahren, in denen die Einbürgerungen bei etwa 100.000 pro Jahr lagen. Betrachtet man den Anteil an der Gesamtbevölkerung, entspricht dies etwas mehr als einem Promille. Die größte Gruppe unter den Eingebürgerten bildeten ehemalige türkische Staatsangehörige, mit 16.200 Personen, die den größten Teil der Einbürgerungen ausmachten.",0
1561,20_149_11004883_2,"nicht eingehalten werden kann. Sie haben es schwarz auf weiß aufgeschrieben bekommen, weil Sie nicht in Personal investieren und auch keine zweckgebundenen Haushaltsmittel aufwenden. Herr Wissing, wir fragen uns: Wann liefern Sie endlich Nachweise für Ihre Versprechungen? Sie versprechen viel, aber Sie liefern nichts, und das schon seit so vielen Jahren, die Sie jetzt an der Regierung sind, meine Damen und Herren.",1
1562,19_74_11004383_4_p,"Es ist wichtig, darüber nachzudenken, wie wir Menschen durch Perspektiven dazu motivieren können, sich nicht in riskante Situationen zu begeben. Vor Ort sollten Möglichkeiten geschaffen und Unterstützung angeboten werden, um ihnen eine sichere Zukunft zu bieten, sodass sie keine riskanten Wege einschlagen. In diesem Zusammenhang ist Bundesminister Müller ein bedeutender Akteur in der deutschen und europäischen Politik, der sich für diese Art von Strategien einsetzt.",0
